33440035;Commerzbank Velbert;13
33450000;Sparkasse Velbert;00
33451220;Sparkasse Heiligenhaus Heiligenhaus b Velbert;00
34040049;Commerzbank Remscheid;13
34050000;Stadtsparkasse Remscheid;00
34051350;Sparkasse Radevormwald-Hückeswagen;00
34051570;Stadtsparkasse Wermelskirchen;00
34060094;Volksbank Remscheid-Solingen Remscheid-Lennep;00
34070024;Deutsche Bank Privat und Geschäftskunden Remscheid;63
34070093;Deutsche Bank Remscheid;63
34080031;Dresdner Bank Remscheid;76
34240050;Commerzbank Solingen;13
34250000;Stadt-Sparkasse Solingen;00
34270024;Deutsche Bank Privat und Geschäftskunden Solingen;63
34270094;Deutsche Bank Solingen;63
34280032;Dresdner Bank Solingen;76
35000000;Bundesbank Duisburg;09
35010111;SEB Duisburg;13
35020030;National-Bank Duisburg;10
35040038;Commerzbank Duisburg;13
35050000;Stadtsparkasse Duisburg;00
35060190;Bank für Kirche und Diakonie Duisburg;06
35060386;Volksbank Rhein-Ruhr Duisburg;40
35060632;Deutsche Apotheker- und Ärztebank Duisburg;14
35070024;Deutsche Bank Privat und Geschäftskunden Duisburg;63
35070030;Deutsche Bank Duisburg;63
35080070;Dresdner Bank Duisburg;76
35090300;Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer Duisburg;09
35211012;SEB Dinslaken;13
35251000;Sparkasse Dinslaken-Voerde-Hünxe;00
35261248;Volksbank Dinslaken;06
35450000;Sparkasse Moers;04
35451250;Stadtsparkasse Kamp-Lintfort;00
35451460;Sparkasse Neukirchen-Vluyn;00
35451775;Sparkasse Rheinberg;00
35460089;VR Volks- u Raiffeisenbank Moers;06
35461106;Volksbank Niederrhein Alpen;06
35600000;Bundesbank Wesel a Rhein;09
35640064;Commerzbank Wesel a Rhein;13
35650000;Verbands-Sparkasse Wesel Wesel a Rhein;00
35660599;Volksbank Rhein-Lippe Wesel a Rhein;06
35850000;Stadtsparkasse Emmerich-Rees Emmerich am Rhein;00
35860245;Volksbank Emmerich-Rees Emmerich am Rhein;06
36000000;Bundesbank Essen, Ruhr;09
36010043;Postbank Essen, Ruhr;24
36010111;SEB Essen, Ruhr;13
36010200;VON ESSEN Bankgesellschaft Essen, Ruhr;09
36010300;Deutsche Verkehrs-Bank Essen, Ruhr;10
36010424;Aareal Bank Essen, Ruhr;09
36010600;Gallinat Bank Essen, Ruhr;09
36020030;National-Bank Essen, Ruhr;10
36020186;Bayer Hypo- und Vereinsbank Essen, Ruhr;99
36020700;Hanseatic Bank Essen, Ruhr;09
36036000;Karstadt Hypothekenbank Essen, Ruhr;09
36040039;Commerzbank Essen, Ruhr;13
36045050;Commerzbank Service-BZ Essen, Ruhr;13
36050105;Sparkasse Essen Essen, Ruhr;78
36060192;Pax-Bank Essen, Ruhr;06
36060295;Bank im Bistum Essen Essen, Ruhr;06
36060488;Geno-Volks-Bank Essen Essen, Ruhr;34
36060591;Sparda-Bank West Essen, Ruhr;86
36060610;Deutsche Apotheker- und Ärztebank Essen, Ruhr;14
36070024;Deutsche Bank Privat und Geschäftskunden Essen, Ruhr;63
36070050;Deutsche Bank Essen, Ruhr;63
36080080;Dresdner Bank Essen, Ruhr;76
36089321;Dresdner Bank ITGK Essen, Ruhr;09
36200000;Bundesbank Mülheim an der Ruhr;09
36210111;SEB Mülheim an der Ruhr;13
36220030;National-Bank Mülheim an der Ruhr;10
36240045;Commerzbank Mülheim an der Ruhr;13
36250000;Sparkasse Mülheim an der Ruhr;06
36270024;Deutsche Bank Privat und Geschäftskunden Mülheim an der Ruhr;63
36270048;Deutsche Bank Mülheim an der Ruhr;63
36280071;Dresdner Bank Mülheim an der Ruhr;76
36500000;Bundesbank Oberhausen, Rheinl;09
36520030;National-Bank Oberhausen, Rheinl;10
36540046;Commerzbank Oberhausen, Rheinl;13
36550000;Stadtsparkasse Oberhausen Oberhausen, Rheinl;00
36570024;Deutsche Bank Privat und Geschäftskunden Oberhausen, Rheinl;63
36570049;Deutsche Bank Oberhausen, Rheinl;63
36580072;Dresdner Bank Oberhausen, Rheinl;76
37000000;Bundesbank Köln;09
37010050;Postbank Köln;24
37010111;SEB Köln;13
37010222;ABN AMRO Bank Ndl Deutschland Köln;10
37010300;Deutsche Verkehrs-Bank Köln;10
37010400;Bank Brüssel Lambert Köln;32
37010600;Fortis Bank Köln;09
37011000;Postbank EasyTrade Köln;24
3702011-20120;Bayer Hypo- und Vereinsbank Köln;99
37020100;Renault Bank Ndl RCI S.A. Banque Köln;09
37020200;AXA Bank Köln;09
37020383;Delbrück & Co Köln;00
37020400;TOYOTA Kreditbank Köln;09
37020500;Sozialbank Köln;09
37020600;CC-Bank Köln;79
37020700;Hanseatic Bank Köln;09
37020900;Ford Bank Köln;09
37021100;Mazda Bank Leverkusen;09
37021200;Volvo Auto Bank Köln;09
37021300;Jaguar Financial Services Köln;09
37021400;Land Rover Financial Services Köln;09
37030000;BNP PARIBAS Lease Group SA Zndl Deutschland Köln;09
37030100;Bankhaus Carl M. Götte Köln;09
37030200;Oppenheim, Sal - jr & Cie Köln;09
37030300;SERVICE BANK Ndl Deutschland Köln;09
37030800;Isbank Fil Köln;06
37031000;CNH CAPITAL EUROPE SAS Zndl Deutschland Köln;09
37032000;CLAAS FINANCIAL SERVICES SAS Zndl Deutschland Köln;09
37040044;Commerzbank Köln;13
37050198;Stadtsparkasse Köln;00
37050299;Kreissparkasse Köln;05
37060193;Pax-Bank Köln;06
37060590;Sparda-Bank West Köln;51
37060615;Deutsche Apotheker- und Ärztebank Köln;14
37060880;BBBank Zndl Köln;32
37060993;PSD Bank Köln;91
37062124;Bensberger Bank Bergisch Gladbach;06
37062365;Raiffeisenbank Frechen-Hürth Hürth, Rheinl;06
37062600;Paffrather Raiffeisenbank Bergisch Gladbach;06
37063367;Raiffeisenbank Fischenich-Kendenich Hürth, Rheinl;06
37069101;Spar- und Darlehnskasse Aegidienberg Bad Honnef;06
37069103;Raiffeisenbank Aldenhoven Aldenhoven b Jülich;06
37069125;Raiffeisenbank Kürten-Odenthal;06
37069141;Volksbank Kerpen Kerpen, Rheinl;06
37069153;Spar- und Darlehnskasse Brachelen Hückelhoven;06
37069164;Volksbank Meerbusch;06
37069210;Bäcker-Darlehnskasse West Duisburg;34
37069252;Volksbank Erft Elsdorf, Rheinl;06
37069292;Bürger Bank Kerpen Kerpen, Rheinl;06
37069302;Raiffeisenbank Geilenkirchen;06
37069303;Volksbank Gemünd-Kall;06
37069306;Raiffeisenbank Grevenbroich;06
37069322;Raiffeisenbank Gymnich Erftstadt;06
37069330;Volksbank Haaren Waldfeucht;06
37069331;Raiffeisenbank von 1895 Habbelrath Zw Horrem Kerpen, Rheinl;06
37069342;Volksbank Heimbach Heimbach, Eifel;06
37069354;Raiffeisenbank Selfkant Zw Gangelt;06
37069355;Spar- und Darlehnskasse Hoengen Alsdorf, Rheinl;06
37069381;Volksbank Randerath-Immendorf Geilenkirchen;06
37069401;Raiffeisenbank Junkersdorf Köln;06
37069405;Raiffeisenbank Kaarst;06
37069412;Raiffeisenbank Heinsberg, Rheinl;06
37069427;Volksbank Dünnwald-Holweide Köln;06
37069429;Volksbank Köln-Nord;06
37069438;Raiffeisenbank Mechernich;06
37069472;Raiffeisenbank Erftstadt;06
37069520;VR-Bank Rhein-Sieg Siegburg;06
37069521;Raiffeisenbank Rhein-Berg Monheim am Rhein;06
37069524;Raiffeisenbank Much-Ruppichteroth;06
37069570;Raiffeisenbank Oberaußem Bergheim, Erft;06
37069577;Raiffeisenbank Odenthal -alt-;06
37069582;Raiffeisenbank Overath-Rösrath Overath, Bergisches Land;06
37069620;Raiffeisenbank Radevormwald;06
37069627;Raiffeisenbank Rheinbach Voreifel;06
37069639;Rosbacher Raiffeisenbank Windeck, Sieg;06
37069642;Raiffeisenbank Simmerath;06
37069707;Raiffeisenbank St Augustin Sankt Augustin;06
37069720;VR-Bank Nordeifel Schleiden, Eifel;06
37069805;Volksbank Wachtberg;06
37069810;Raiffeisenbank Hürtgenwald;06
37069833;Raiffeisenbank Wesseling Wesseling, Rheinl;06
37069840;Volksbank Wipperfürth-Lindlar;06
37069991;Brühler Kreditbank Brühl, Rheinl;09
37070024;Deutsche Bank Privat und Geschäftskunden Köln;63
37070060;Deutsche Bank Köln;63
37070989;Eurohypo Ndl DB Köln;63
37080040;Dresdner Bank Köln;76
37080096;Dresdner Bank Zw 96 Köln;76
37080097;Dresdner Bank Zw 97 Köln;76
37080099;Dresdner Bank Zw 99 Köln;76
37089340;Dresdner Bank ITGK I Köln;09
37089342;Dresdner Bank ITGK II Köln;09
37160087;Kölner Bank;06
37161289;VR-Bank Brühl-Erftstadt Brühl, Rheinl;06
37540050;Commerzbank Leverkusen;13
37551020;Stadt-Sparkasse Leichlingen Leichlingen (Rheinland);00
37551440;Sparkasse Leverkusen;00
37551670;Stadt-Sparkasse Düsseldorf Fil Monheim Monheim am Rhein;00
37551780;Stadt-Sparkasse Langenfeld Langenfeld (Rheinland);00
37560092;Volksbank Rhein-Wupper Leverkusen;06
37570024;Deutsche Bank Privat und Geschäftskunden Leverkusen;63
37570064;Deutsche Bank Leverkusen;63
38000000;Bundesbank Bonn;09
38010053;Postbank Zentrale Bonn;09
38010111;SEB Bonn;13
38010700;DSL Bank Bonn;09
38010900;Deutsche Ausgleichsbank Bonn;09
38010999;Deutsche Ausgleichsbank (Ausbildungsförderung) Bonn;06
3802011-20120;Bayer Hypo- und Vereinsbank Bonn;99
38040007;Commerzbank Bonn;13
38050000;Sparkasse Bonn;00
38051290;Stadtsparkasse Bad Honnef;00
38060186;Volksbank Bonn Rhein-Sieg;06
38070024;Deutsche Bank Privat und Geschäftskunden Bonn;63
38070059;Deutsche Bank Bonn;63
38070724;Deutsche Bank Privat und Geschäftskunden F 950 Bonn;63
38077724;Deutsche Bank Privat und Geschäftskunden F 950 Königswinter;63
38080055;Dresdner Bank Bonn;76
38160220;VR-Bank Bonn;06
38160312;Bad Godesberger Kreditbank Bonn;06
38250110;Kreissparkasse Euskirchen;00
38260082;Volksbank Euskirchen;06
38440016;Commerzbank Gummersbach;13
38450000;Sparkasse Gummersbach-Bergneustadt;00
38452490;Sparkasse der Homburgischen Gemeinden Wiehl;00
38462135;Volksbank Oberberg Wiehl;06
38470024;Deutsche Bank Privat und Geschäftskunden Gummersbach;63
38470091;Deutsche Bank Gummersbach;63
38621500;Steyler Bank Sankt Augustin;38
38650000;Kreissparkasse Siegburg;00
38651390;Sparkasse Hennef Hennef (Sieg);00
39000000;Bundesbank Aachen;09
39010111;SEB Aachen;13
39020000;Aachener Bausparkasse;09
39040013;Commerzbank Aachen;13
39050000;Sparkasse Aachen;00
39060180;Aachener Bank;06
39060630;Deutsche Apotheker- und Ärztebank Aachen;14
39061981;Heinsberger Volksbank Heinsberg, Rheinl;06
39070020;Deutsche Bank Aachen;63
39070024;Deutsche Bank Privat und Geschäftskunden Aachen;63
39080005;Dresdner Bank Aachen;76
39080098;Dresdner Bank Zw 98 Aachen;76
39080099;Dresdner Bank Zw 99 Aachen;76
39160191;Pax-Bank Aachen;06
39161490;Volksbank Aachen Süd;06
39162287;Volksbank Herzogenrath -alt-;06
39162980;VR-Bank Würselen;06
39360097;Volksbank Stolberg-Eschweiler Stolberg (Rhld.);06
39362254;Raiffeisen-Bank Eschweiler Eschweiler, Rheinl;06
39500000;Bundesbank Düren, Rheinl;09
39540052;Commerzbank Düren, Rheinl;13
39550110;Sparkasse Düren Düren, Rheinl;00
39560201;Volksbank Düren Düren, Rheinl;06
39561550;Volksbank Rureifel -alt- Kreuzau;06
39570024;Deutsche Bank Privat und Geschäftskunden Düren, Rheinl;63
39570061;Deutsche Bank Düren, Rheinl;63
39580041;Dresdner Bank Düren, Rheinl;76
40000000;Bundesbank Münster, Westf;09
40010111;SEB Münster, Westf;13
40030000;Münsterländische Bank Thie & Co Münster, Westf;61
40040028;Commerzbank Münster, Westf;13
40050000;WestLB Münster Münster, Westf;08
40050150;Sparkasse Münsterland Ost Münster, Westf;00
40051475;Sparkasse Warendorf -alt-;00
40052525;Landesbank NRW Münster Münster, Westf;08
40060000;Westdeutsche Genossenschafts-Zentralbank Münster, Westf;44
40060104;DGM Ev Darlehns-Genossenschaft Münster, Westf;34
40060265;DKM Darlehnskasse Münster Münster, Westf;34
40060300;Westfälische Landschaft Bodenkreditbank Münster, Westf;09
40060560;Sparda-Bank Münster Münster, Westf;85
40060614;Deutsche Apotheker- und Ärztebank Münster, Westf;14
40061238;Volksbank Greven Greven, Westf;34
40062624;Volksbank Telgte-Westbevern;34
40069226;Volksbank Darup-Rorup Nottuln;34
40069266;Volksbank Marsberg Marsberg, Sauerland;34
40069283;Volksbank Schlangen;34
40069348;Volksbank Medebach;34
40069362;Volksbank Saerbeck;34
40069363;Volksbank Schermbeck Schermbeck, Niederrhein;34
40069371;Volksbank Thülen Brilon;34
40069408;Volksbank Baumberge Billerbeck, Westf;34
40069462;Volksbank Sprakel Münster, Westf;34
40069477;Volksbank Wulfen Dorsten;34
40069537;Volksbank Ostbevern-Kattenvenne;34
40069545;Volksbank Schönholthausen Finnentrop;34
40069546;Volksbank Senden Senden, Westf;34
40069600;Volksbank Amelsbüren Münster, Westf;34
40069601;Volksbank Ascheberg-Herbern Ascheberg, Westf;34
40069606;Volksbank Erle Raesfeld;34
40069622;Volksbank Seppenrade Lüdinghausen;34
40069636;Volksbank Lette Coesfeld;34
40069709;Volksbank Lembeck-Rhade Dorsten;34
40069716;Volksbank Südkirchen-Capelle-Nordkirchen;34
40070024;Deutsche Bank Privat und Geschäftskunden Münster, Westf;63
40070080;Deutsche Bank Münster, Westf;63
40080040;Dresdner Bank Münster, Westf;76
40090900;PSD Bank Münster, Westf;91
40150001;Westdeutsche Landesbank Clearingkto Münster Münster, Westf;09
40153452;Stadtsparkasse Billerbeck -alt- Billerbeck, Westf;00
40153768;Stadtsparkasse Emsdetten;01
40154006;Stadtsparkasse Gronau Gronau (Westf.);00
40154476;Stadtsparkasse Lengerich Lengerich, Westf;00
40154530;Sparkasse Coesfeld Lüdinghausen;00
40154680;Stadtsparkasse Ochtrup;00
40154702;Stadtsparkasse Stadtlohn;00
40154870;Sparkasse Vreden -alt-;00
40160050;Volksbank Münster Münster, Westf;34
40163123;Volksbank Coesfeld;34
40163720;Volksbank Nordmünsterland-Mitte Rheine;34
40164024;Volksbank Gronau-Ahaus Gronau (Westf.);34
40164256;Volksbank Laer-Horstmar-Leer Laer, Kr Steinfurt;34
40164352;Volksbank Nottuln;34
40164528;Volksbank Lüdinghausen-Olfen;34
40164618;Volksbank Ochtrup;34
40164821;Volksbank Vreden;34
40164901;Volksbank Gescher;34
40165366;Volksbank Selm-Bork;34
40165400;Volksbank Albersloh Sendenhorst;34
40166439;Volksbank Lengerich/Lotte Lengerich, Westf;34
40166800;Volksbank Buldern Dülmen;34
40300000;Bundesbank Rheine;09
40340030;Commerzbank Rheine;13
40350005;Stadtsparkasse Rheine;00
40351060;Kreissparkasse Steinfurt Ibbenbüren;00
40351220;Sparkasse Steinfurt -alt- Steinfurt, Westf;00
40361444;Volksbank Metelen;34
40361627;Volksbank Westerkappeln-Wersen;34
40361906;Ibbenbürener Volksbank;34
40362280;Riesenbecker Volksbank -alt- Hörstel;34
40363433;Volksbank Hörstel;34
40370024;Deutsche Bank Privat und Geschäftskunden Rheine;63
40370079;Deutsche Bank Rheine;63
41000000;Bundesbank Hamm, Westf;09
41010111;SEB Hamm, Westf;13
41040018;Commerzbank Hamm, Westf;13
41041000;ZTB der Commerzbank Hamm, Westf;13
41050095;Sparkasse Hamm Hamm, Westf;00
41051605;Stadtsparkasse Werne;00
41051845;Sparkasse Bergkamen-Bönen;00
41060120;Volksbank Hamm Hamm, Westf;34
41061011;Spar- und Darlehnskasse Bockum-Hövel Hamm, Westf;34
41061903;BAG Bankaktiengesellschaft Hamm, Westf;34
41062215;Volksbank Bönen;34
41070024;Deutsche Bank Privat und Geschäftskunden Hamm, Westf;63
41070049;Deutsche Bank Hamm, Westf;63
41250035;Sparkasse Beckum-Wadersloh Beckum, Westf;00
41252555;Sparkasse Ahlen -alt- Ahlen, Westf;00
41260006;Volksbank Beckum Beckum, Westf;34
41261324;Volksbank Enniger-Ostenfelde-Westkirchen Ennigerloh;34
41261419;Volksbank Oelde-Ennigerloh-Neubeckum;34
41262501;Volksbank Ahlen-Sassenberg-Warendorf Ahlen, Westf;34
41262621;Volksbank 2000 Sendenhorst;34
41280043;Dresdner Bank Beckum, Westf;76
41440018;Commerzbank Soest, Westf;13
41450075;Sparkasse Soest Soest, Westf;00
41451485;Sparkasse Möhnesee;00
41451750;Sparkasse Werl;00
41460116;Volksbank Hellweg Soest, Westf;34
41462295;Volksbank Wickede, Ruhr Wickede (Ruhr);34
41650001;Stadtsparkasse Lippstadt;00
41651770;Sparkasse Hochsauerland Brilon;00
41651815;Sparkasse Erwitte-Anröchte;00
41651965;Sparkasse Gesecke Geseke;00
41652560;Sparkasse Warstein-Rüthen;00
41660124;Volksbank Lippstadt;34
41661206;Volksbank Anröchte;34
41661379;Volksbank Bad Westernkotten Erwitte;34
41661504;Volksbank Benninghausen Lippstadt;34
41661719;Volksbank Brilon;34
41662390;Volksbank Rüthen;34
41662465;Volksbank Störmede Geseke;34
41662557;Volksbank Warstein-Belecke;34
41663335;Volksbank Hörste Lippstadt;34
41670024;Deutsche Bank Privat und Geschäftskunden Lippstadt;63
41670027;Deutsche Bank Lippstadt;63
41670028;Deutsche Bank Brilon;63
41670029;Deutsche Bank Soest, Westf;63
41670030;Deutsche Bank Werl;63
42000000;Bundesbank Gelsenkirchen;09
42010111;SEB Gelsenkirchen;13
42030600;Isbank Fil Gelsenkirchen;06
42040040;Commerzbank Gelsenkirchen;13
42050001;Sparkasse Gelsenkirchen;25
42070024;Deutsche Bank Privat und Geschäftskunden Gelsenkirchen;63
42070062;Deutsche Bank Gelsenkirchen;63
42080082;Dresdner Bank Gelsenkirchen;76
42260001;Volksbank Gelsenkirchen-Buer;34
42450040;Stadtsparkasse Gladbeck;00
42451220;Sparkasse Bottrop;00
42461435;Volksbank Kirchhellen Bottrop;34
42600000;Bundesbank Recklinghausen, Westf;09
42610112;SEB Recklinghausen, Westf;13
42640048;Commerzbank Recklinghausen, Westf;13
42650030;Stadtsparkasse Recklinghausen Recklinghausen, Westf;00
42650150;Kreissparkasse Recklinghausen Recklinghausen, Westf;00
42651315;Stadtsparkasse Haltern Haltern am See;00
42661008;Volksbank Marl-Recklinghausen Marl, Westf;34
42661330;Volksbank Haltern Haltern am See;34
42661522;Volksbank Herten-Westerholt Herten, Westf;34
42661717;Volksbank Waltrop;34
42662320;Volksbank Dorsten;34
42680081;Dresdner Bank Recklinghausen, Westf;76
42840005;Commerzbank Bocholt;13
42850035;Stadtsparkasse Bocholt;00
42851310;Kreissparkasse Borken Borken, Westf;00
42860003;Volksbank Bocholt;34
42861239;Spar- und Darlehnskasse Reken;34
42861387;Borkener Volksbank Borken, Westf;34
42861416;Volksbank Hamminkeln;34
42861515;Volksbank Gemen Borken, Westf;34
42861608;Volksbank Heiden Heiden, Kr Borken, Westf;34
42861814;Volksbank Rhede Rhede, Westf;34
42862451;Volksbank Raesfeld;34
42870024;Deutsche Bank Privat und Geschäftskunden Bocholt;63
42870077;Deutsche Bank Bocholt;63
43000000;Bundesbank Bochum;09
43010111;SEB Bochum;13
43020000;Westfalenbank Bochum;32
43040036;Commerzbank Bochum;13
43050001;Sparkasse Bochum;00
43051040;Sparkasse Hattingen Hattingen, Ruhr;00
43060129;Volksbank Bochum Witten;34
43060967;GLS Gemeinschaftsbank Bochum;34
43070024;Deutsche Bank Privat und Geschäftskunden Bochum;63
43070061;Deutsche Bank Bochum;63
43080083;Dresdner Bank Bochum;76
43250030;Herner Sparkasse Herne, Westf;00
44000000;Bundesbank Dortmund;09
44010046;Postbank Dortmund;24
44010111;SEB Dortmund;13
44010200;AXA Bausparkasse Dortmund;09
44010300;ABN AMRO Bank Ndl Deutschland Dortmund;10
44010400;Westfälische Hypothekenbank Dortmund;09
4402011-20120;Bayer Hypo- und Vereinsbank Dortmund;99
44040037;Commerzbank Dortmund;13
44040038;Commerzbank Zw 38 Dortmund;13
44040039;Commerzbank Zw 39 Dortmund;13
44050000;WestLB Dortmund;08
44050199;Sparkasse Dortmund;06
44060122;Volksbank Dortmund-Nordwest;34
44060604;Deutsche Apotheker- und Ärztebank Dortmund;14
44070024;Deutsche Bank Privat und Geschäftskunden Dortmund;63
44070050;Deutsche Bank Dortmund;63
44080050;Dresdner Bank Dortmund;76
44080059;Dresdner Bank Zw 59 Dortmund;76
44089320;Dresdner Bank ITGK Dortmund;09
44090920;PSD Bank Dortmund;91
44130000;Handel und Kredit Bankhaus Altena Fil Dortmund;00
44152255;Sparkasse Castrop-Rauxel;00
44152370;Sparkasse Lünen;00
44152490;Stadtsparkasse Schwerte;00
44160014;Dortmunder Volksbank;34
44340037;Commerzbank Unna;13
44350060;Kreis- und Stadtsparkasse Unna;00
44351380;Städtische Sparkasse Kamen Kamen, Westf;00
44351740;Sparkasse Fröndenberg;00
44360002;Volksbank Unna Schwerte;34
44361342;Volksbank Kamen-Werne Kamen, Westf;34
44540022;Commerzbank Iserlohn;13
44550045;Sparkasse der Stadt Iserlohn;00
44551210;Stadtsparkasse Hemer;00
44561102;Volksbank Letmathe Iserlohn;34
44570004;Deutsche Bank Iserlohn;63
44570024;Deutsche Bank Privat und Geschäftskunden Iserlohn;63
44580070;Dresdner Bank Iserlohn;76
44750065;Sparkasse Menden Menden (Sauerland);00
44761312;Spar- und Darlehnskasse Menden-Bösperde Menden (Sauerland);34
44761438;Genossenschaftsbank Lendringsen Menden (Sauerland);34
44761534;Volksbank im Märkischen Kreis Werdohl;34
45000000;Bundesbank Hagen, Westf;09
45030000;Handel und Kredit Bankhaus Altena Altena, Westf;00
45040042;Commerzbank Hagen, Westf;13
45050001;Sparkasse Hagen Hagen, Westf;02
45051485;Stadtsparkasse Herdecke Herdecke, Ruhr;00
45060009;Märkische Bank Hagen, Westf;34
45061524;Volksbank Hohenlimburg Hagen, Westf;34
45070002;Deutsche Bank Hagen, Westf;63
45070024;Deutsche Bank Privat und Geschäftskunden Hagen, Westf;63
45080060;Dresdner Bank Hagen, Westf;76
45240056;Commerzbank Witten;13
45250035;Stadtsparkasse Witten;00
45251480;Stadtsparkasse Wetter Wetter (Ruhr);00
45251515;Stadtsparkasse Sprockhövel;00
45260041;Volksbank Witten -alt-;34
45260475;Spar- u Kreditbank d Bundes Fr ev Gemeinden Witten;34
45261547;Volksbank Sprockhövel;34
45450050;Stadtsparkasse Gevelsberg;00
45451060;Sparkasse Ennepetal-Breckerfeld;00
45451555;Stadtsparkasse Schwelm;00
45660029;Volksbank Altena Altena, Westf;34
45840026;Commerzbank Lüdenscheid;13
45841031;Commerzbank Plettenberg;13
45850005;Sparkasse Lüdenscheid;00
45851020;Vereinigte Sparkasse im Märkischen Kreis Plettenberg;00
45851390;Zweckverbandssparkasse Halver-Schalksmühle;00
45851665;Sparkasse Kierspe-Meinerzhagen;00
45860033;Volksbank Lüdenscheid;34
45861434;Volksbank Kierspe;34
45861617;Volksbank Meinerzhagen;34
46000000;Bundesbank Siegen;09
46010111;SEB Siegen;13
46040033;Commerzbank Siegen;13
46050001;Sparkasse Siegen;00
46051240;Sparkasse Burbach-Neunkirchen Burbach, Siegerl;00
46051733;Stadtsparkasse Freudenberg Freudenberg, Westf;00
46051875;Stadtsparkasse Hilchenbach Hilchenbach, Siegerland;00
46052065;Stadtsparkasse Kreuztal Kreuztal, Westf;00
46052855;Stadtsparkasse Schmallenberg;00
46053480;Sparkasse Wittgenstein Bad Berleburg;00
46060040;Volksbank im Siegerland Siegen;34
46061724;Volksbank Freudenberg Freudenberg, Westf;34
46062106;Volksbank Littfeld Kreuztal, Westf;34
46062632;Volksbank Süd-Siegerland Neunkirchen Neunkirchen, Siegerl;34
46062817;Volksbank Schmallenberg;34
46063405;Volksbank Wittgenstein Bad Berleburg;34
46070024;Deutsche Bank Privat und Geschäftskunden Siegen;63
46070090;Deutsche Bank Siegen;63
46080010;Dresdner Bank Siegen;76
46240016;Commerzbank Olpe, Biggesee;13
46250049;Sparkasse Olpe-Drolshagen-Wenden Olpe, Biggesee;00
46251590;Sparkasse Finnentrop;00
46251630;Sparkasse Attendorn-Lennestadt-Kirchhundem;00
46260023;Volksbank Olpe Olpe, Biggesee;34
46261306;Volksbank Attendorn;34
46261607;Volksbank Grevenbrück Lennestadt;34
46261822;Volksbank Wenden-Drolshagen Wenden, Südsauerland;34
46262456;Volksbank Hundem-Lenne Lennestadt;34
46400000;Bundesbank Arnsberg, Westf;09
46441003;Commerzbank Meschede;13
46451012;Zweckverbandssparkasse Meschede;00
46451250;Sparkasse Bestwig;00
46461126;Volksbank Sauerland Meschede;34
46462271;Spar- und Darlehnskasse Oeventrop Arnsberg, Westf;34
46464453;Volksbank Reiste-Eslohe Eslohe (Sauerland);34
46640018;Commerzbank Arnsberg, Westf;13
46650005;Sparkasse Arnsberg-Sundern Arnsberg, Westf;00
46660022;Volksbank Arnsberg-Sundern Arnsberg, Westf;34
46670007;Deutsche Bank Arnsberg, Westf;63
46670024;Deutsche Bank Privat und Geschäftskunden Arnsberg, Westf;63
47200000;Bundesbank Paderborn;09
47240047;Commerzbank Paderborn;13
47250101;Sparkasse Paderborn;00
47251550;Sparkasse Höxter Brakel, Westf;00
47251740;Stadtsparkasse Delbrück;00
47260121;Volksbank Paderborn;34
47260234;Volksbank Elsen-Wewer-Borchen Paderborn;34
47260307;Bank für Kirche und Caritas Paderborn;34
47261257;Volksbank Lichtenau Lichtenau, Westf;34
47261603;Volksbank Büren und Salzkotten;34
47262336;Volksbank Hövelhof;34
47262406;Volksbank Höxter-Beverungen;34
47262626;Volksbank Westenholz Delbrück;34
47262703;Volksbank Delbrück;09
47263472;Volksbank Westerloh-Westerwiehe Delbrück;34
47264367;Volksbank Bad Driburg-Brakel-Steinheim Brakel, Westf;34
47265383;Volksbank Wewelsburg-Ahden Büren, Westf;34
47267216;Volksbank Borgentreich;34
47270024;Deutsche Bank Privat und Geschäftskunden Paderborn;63
47270029;Deutsche Bank Paderborn;63
47451235;Stadtsparkasse Marsberg -alt- Marsberg, Sauerland;00
47460028;Volksbank Warburg-Scherfede Warburg, Westf;34
47640051;Commerzbank Detmold;13
47650130;Sparkasse Detmold;00
47651225;Stadtsparkasse Blomberg Blomberg, Lippe;00
47670023;Deutsche Bank Detmold;63
47670024;Deutsche Bank Privat und Geschäftskunden Detmold;63
47690080;Volksbank Detmold;34
47691200;Volksbank Blomberg, Lippe;34
47800000;Bundesbank Gütersloh;09
47840065;Commerzbank Gütersloh;13
47840080;Commerzbank Zw 80 Gütersloh;09
47850065;Sparkasse Gütersloh;03
47852760;Sparkasse Rietberg;00
47853355;Stadtsparkasse Versmold;00
47853520;Kreissparkasse Wiedenbrück Rheda-Wiedenbrück;00
47860125;Volksbank Gütersloh;34
47861317;Volksbank Clarholz-Lette-Beelen Herzebrock-Clarholz;34
47861518;Volksbank Harsewinkel;34
47861806;Volksbank Kaunitz Verl;34
47861907;Volksbank Langenberg Langenberg, Kr Gütersloh;34
47862261;Volksbank Marienfeld Marienfeld, Stadt Harsewinke;34
47862447;Volksbank Rietberg;34
47862540;Volksbank Peckeloh Versmold;34
47863288;Verler Volksbank;34
47863373;Volksbank Versmold;34
47880031;Dresdner Bank Gütersloh;76
48000000;Bundesbank Bielefeld;09
48010111;SEB Bielefeld;13
48020086;Bayer Hypo- und Vereinsbank Bielefeld;99
48020151;Bankhaus Lampe Bielefeld;32
48021900;Bankverein Werther Werther (Westf.);32
48040035;Commerzbank Bielefeld;13
48050161;Sparkasse Bielefeld;00
